placeInfo/address,theme,city,imageUrl,placeInfo/latitude,placeInfo/longitude,placeInfo/id,placeInfo/numberOfReviews,rating,lang,text,placeInfo/name,placeInfo/rating,placeInfo/webUrl
"Patio, Al Hizam Al Thahabi, Al Khobar 34432, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipNGdT49e1BuH2J1YzTdV1wFvzRFoGiYj2zTc4Af=w453-h240-k-no,26.3176989,50.2039677,ChIJk0W5c43pST4RUcnDGwl-otU,309,5,ar,احبهم وشغل فرح دايم يرضيني بالأظافر، الاستقبال دايم عسل وبشوشين🫶🏼,gloss'd Beauty Lounge,4.2,https://www.google.com/maps/search/?api=1&query=gloss'd%20Beauty%20Lounge&query_place_id=ChIJk0W5c43pST4RUcnDGwl-otU
"7518 Prince Saud Al Faisal, Ar Rawdah, 3940, Jeddah 23433, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipOm5dmohl-lM7iICj5fquxQ96H227ocvlY2rV0V=w408-h482-k-no,21.562196,39.1613095,ChIJ6W-Lps3RwxURO_6AlK1P0aU,1158,5,ar,"احلى وحده تسوي صبغه بالدنيا ضياء",صالون نافا - Nava salon,4.2,https://www.google.com/maps/search/?api=1&query=%D8%B5%D8%A7%D9%84%D9%88%D9%86%20%D9%86%D8%A7%D9%81%D8%A7%20-%20Nava%20salon&query_place_id=ChIJ6W-Lps3RwxURO_6AlK1P0aU
"7518 Prince Saud Al Faisal, Ar Rawdah, 3940, Jeddah 23433, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipOm5dmohl-lM7iICj5fquxQ96H227ocvlY2rV0V=w408-h482-k-no,21.562196,39.1613095,ChIJ6W-Lps3RwxURO_6AlK1P0aU,1158,5,ar,"احلى وحده تسوي صبغه بالدنيا ضياء",صالون نافا - Nava salon,4.2,https://www.google.com/maps/search/?api=1&query=%D8%B5%D8%A7%D9%84%D9%88%D9%86%20%D9%86%D8%A7%D9%81%D8%A7%20-%20Nava%20salon&query_place_id=ChIJ6W-Lps3RwxURO_6AlK1P0aU
"Saad bin zaid, Qurtubah, Riyadh 13248, Saudi Arabia",Beauty salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipN6jZ_uDnmCS7ENr2YStYqjJmISp6H7j1zfVW9P=w408-h725-k-no,24.819275,46.7310678,ChIJof4yVU_9Lj4RiXP8HZGaZRw,379,3,ar,اشكر الاخصائيه تيسير في قمة المهنية وشغلها روعة,The Unique White Salon صالون يونيك وايت,4.3,https://www.google.com/maps/search/?api=1&query=The%20Unique%20White%20Salon%20%D8%B5%D8%A7%D9%84%D9%88%D9%86%20%D9%8A%D9%88%D9%86%D9%8A%D9%83%20%D9%88%D8%A7%D9%8A%D8%AA&query_place_id=ChIJof4yVU_9Lj4RiXP8HZGaZRw
"Saad bin zaid, Qurtubah, Riyadh 13248, Saudi Arabia",Beauty salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipN6jZ_uDnmCS7ENr2YStYqjJmISp6H7j1zfVW9P=w408-h725-k-no,24.819275,46.7310678,ChIJof4yVU_9Lj4RiXP8HZGaZRw,379,3,ar,اشكر الاخصائيه تيسير في قمة المهنية وشغلها روعة,The Unique White Salon صالون يونيك وايت,4.3,https://www.google.com/maps/search/?api=1&query=The%20Unique%20White%20Salon%20%D8%B5%D8%A7%D9%84%D9%88%D9%86%20%D9%8A%D9%88%D9%86%D9%8A%D9%83%20%D9%88%D8%A7%D9%8A%D8%AA&query_place_id=ChIJof4yVU_9Lj4RiXP8HZGaZRw
"H4FH+P7W حي، 2412 Ahmad Al Khatib, Al Zahra, Jeddah 23424, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipNxQXBArUIUcY8yRcwc1PE5HhWGVz0Nq8PB--m9=w426-h240-k-no,21.574681,39.1279045,ChIJDxB4--nawxURsiMq4pUi4c8,109,5,ar,"اشكر الموظف اللطيف جدا عاصم شكرا لذوقه وأخلاقه
انسان محترم راقي وأسلوبه راقي تإخذ قهوتك وانت مبسوط شكرا ستار بكس على اختيار موظف زي عاصم محترف في صنع القهوه اللذيذه ويقدمها ببشاشه 👌",Sumou Jeddah Salon - Women's Beauty,4,https://www.google.com/maps/search/?api=1&query=Sumou%20Jeddah%20Salon%20-%20Women's%20Beauty&query_place_id=ChIJDxB4--nawxURsiMq4pUi4c8
"H4FH+P7W حي، 2412 Ahmad Al Khatib, Al Zahra, Jeddah 23424, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipNxQXBArUIUcY8yRcwc1PE5HhWGVz0Nq8PB--m9=w426-h240-k-no,21.574681,39.1279045,ChIJDxB4--nawxURsiMq4pUi4c8,109,5,ar,"اشكر الموظف اللطيف جدا عاصم شكرا لذوقه وأخلاقه
انسان محترم راقي وأسلوبه راقي تإخذ قهوتك وانت مبسوط شكرا ستار بكس على اختيار موظف زي عاصم محترف في صنع القهوه اللذيذه ويقدمها ببشاشه 👌",Sumou Jeddah Salon - Women's Beauty,4,https://www.google.com/maps/search/?api=1&query=Sumou%20Jeddah%20Salon%20-%20Women's%20Beauty&query_place_id=ChIJDxB4--nawxURsiMq4pUi4c8
"7378 Abdullah Sulayman St, 3648, Al Fayha'a, Jeddah 22244, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipORXs5FiEyXmernOGTvwwyczog31V07UE7cNIdA=w408-h272-k-no,21.4947907,39.2184273,ChIJRwAAAAC0wxURG9JmjnD3iJs,1956,5,ar,"اخصائية الميكب امنه
مرره مكياجها حلو وتسوي نفس طلبك بالضبط","عناية صالون وسبا للسيدات | فرع حي الفيحاء بجدة‎",4.4,https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%86%D8%A7%D9%8A%D8%A9%20%D8%B5%D8%A7%D9%84%D9%88%D9%86%20%D9%88%D8%B3%D8%A8%D8%A7%20%D9%84%D9%84%D8%B3%D9%8A%D8%AF%D8%A7%D8%AA%20%7C%20%D9%81%D8%B1%D8%B9%20%D8%AD%D9%8A%20%D8%A7%D9%84%D9%81%D9%8A%D8%AD%D8%A7%D8%A1%20%D8%A8%D8%AC%D8%AF%D8%A9%E2%80%8E&query_place_id=ChIJRwAAAAC0wxURG9JmjnD3iJs
"7378 Abdullah Sulayman St, 3648, Al Fayha'a, Jeddah 22244, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipORXs5FiEyXmernOGTvwwyczog31V07UE7cNIdA=w408-h272-k-no,21.4947907,39.2184273,ChIJRwAAAAC0wxURG9JmjnD3iJs,1956,5,ar,"اخصائية الميكب امنه
مرره مكياجها حلو وتسوي نفس طلبك بالضبط","عناية صالون وسبا للسيدات | فرع حي الفيحاء بجدة‎",4.4,https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%86%D8%A7%D9%8A%D8%A9%20%D8%B5%D8%A7%D9%84%D9%88%D9%86%20%D9%88%D8%B3%D8%A8%D8%A7%20%D9%84%D9%84%D8%B3%D9%8A%D8%AF%D8%A7%D8%AA%20%7C%20%D9%81%D8%B1%D8%B9%20%D8%AD%D9%8A%20%D8%A7%D9%84%D9%81%D9%8A%D8%AD%D8%A7%D8%A1%20%D8%A8%D8%AC%D8%AF%D8%A9%E2%80%8E&query_place_id=ChIJRwAAAAC0wxURG9JmjnD3iJs
"8429 Makkah Al Mukarramah St, 2446، Al Aqrabiya، 8411, Al Khobar 34445, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipNeRwC2VcuBj-z_O07j9pQCrQYouDvqJ5GLEVRJ=w426-h240-k-no,26.2960563,50.1849598,ChIJkUEjdYDoST4REeBu6Sn77H4,1462,5,ar,"اخصائيه الشعر ""فرح"" ممتازه، لي ٤ سنوات زبونه عندها ودايم اطلع راضيه من الشغل. الخدمه ممتازه وراقيه جدا",Jolie Dame Ladies Beauty Center,4.2,https://www.google.com/maps/search/?api=1&query=Jolie%20Dame%20Ladies%20Beauty%20Center&query_place_id=ChIJkUEjdYDoST4REeBu6Sn77H4
"8429 Makkah Al Mukarramah St, 2446، Al Aqrabiya، 8411, Al Khobar 34445, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipNeRwC2VcuBj-z_O07j9pQCrQYouDvqJ5GLEVRJ=w426-h240-k-no,26.2960563,50.1849598,ChIJkUEjdYDoST4REeBu6Sn77H4,1462,5,ar,"اخصائيه الشعر ""فرح"" ممتازه، لي ٤ سنوات زبونه عندها ودايم اطلع راضيه من الشغل. الخدمه ممتازه وراقيه جدا",Jolie Dame Ladies Beauty Center,4.2,https://www.google.com/maps/search/?api=1&query=Jolie%20Dame%20Ladies%20Beauty%20Center&query_place_id=ChIJkUEjdYDoST4REeBu6Sn77H4
"الهديل, Al Buhairah, Al Khobar 31952, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipORpZ9EGH5wepKm8nUgLscO-x6KjeoWsWHHnyqg=w408-h725-k-no,26.1915769,50.1772745,ChIJ-1zeTmndST4Rz25Z2WU0mSs,65,5,ar,اخلاقهم مممرة تجنن مسؤولة المشغل واللي يسوون الشعر سوينا عندهم تساريح وريناهم الصورة وسوها بالضبط واسعارهم حلوه مقارنة بشغلهم الله يوفقهم 👍🤍,صالون نزيهة الغروي للتزيين النسائي,4.4,https://www.google.com/maps/search/?api=1&query=%D8%B5%D8%A7%D9%84%D9%88%D9%86%20%D9%86%D8%B2%D9%8A%D9%87%D8%A9%20%D8%A7%D9%84%D8%BA%D8%B1%D9%88%D9%8A%20%D9%84%D9%84%D8%AA%D8%B2%D9%8A%D9%8A%D9%86%20%D8%A7%D9%84%D9%86%D8%B3%D8%A7%D8%A6%D9%8A&query_place_id=ChIJ-1zeTmndST4Rz25Z2WU0mSs
"الهديل, Al Buhairah, Al Khobar 31952, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipORpZ9EGH5wepKm8nUgLscO-x6KjeoWsWHHnyqg=w408-h725-k-no,26.1915769,50.1772745,ChIJ-1zeTmndST4Rz25Z2WU0mSs,65,5,ar,اخلاقهم مممرة تجنن مسؤولة المشغل واللي يسوون الشعر سوينا عندهم تساريح وريناهم الصورة وسوها بالضبط واسعارهم حلوه مقارنة بشغلهم الله يوفقهم 👍🤍,صالون نزيهة الغروي للتزيين النسائي,4.4,https://www.google.com/maps/search/?api=1&query=%D8%B5%D8%A7%D9%84%D9%88%D9%86%20%D9%86%D8%B2%D9%8A%D9%87%D8%A9%20%D8%A7%D9%84%D8%BA%D8%B1%D9%88%D9%8A%20%D9%84%D9%84%D8%AA%D8%B2%D9%8A%D9%8A%D9%86%20%D8%A7%D9%84%D9%86%D8%B3%D8%A7%D8%A6%D9%8A&query_place_id=ChIJ-1zeTmndST4Rz25Z2WU0mSs
"Al Khobar Al Shamalia, Al Khobar 34425, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipNG68mdxHrRHz4kV7zuiRGOVB8XSgJmES7t2Hmv=w408-h725-k-no,26.3011225,50.2168229,ChIJ1YNjZn_oST4RVWaxIyXtJL4,343,1,ar,اصوات العاملات الفلبينيات كأني داخله بيتهم صراخ وضحك ومكالمات فيديو ما يحترمون الزباين,Dalal Beauty Salon,3.7,https://www.google.com/maps/search/?api=1&query=Dalal%20Beauty%20Salon&query_place_id=ChIJ1YNjZn_oST4RVWaxIyXtJL4
"Al Khobar Al Shamalia, Al Khobar 34425, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipNG68mdxHrRHz4kV7zuiRGOVB8XSgJmES7t2Hmv=w408-h725-k-no,26.3011225,50.2168229,ChIJ1YNjZn_oST4RVWaxIyXtJL4,343,1,ar,اصوات العاملات الفلبينيات كأني داخله بيتهم صراخ وضحك ومكالمات فيديو ما يحترمون الزباين,Dalal Beauty Salon,3.7,https://www.google.com/maps/search/?api=1&query=Dalal%20Beauty%20Salon&query_place_id=ChIJ1YNjZn_oST4RVWaxIyXtJL4
"Prince Fawaz St, Al Khobar Al Shamalia, Al Khobar 34428, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipPS1CZ1Fs1SyQ7KJ8jucPNgr_gyJTtyI39JnDWQ=w408-h405-k-no,26.2904477,50.2086862,ChIJJ3SFMT_oST4R9HjLt4HxFvE,209,2,ar,اسعاره اوفررررر,Alnafea Salon,3.4,https://www.google.com/maps/search/?api=1&query=Alnafea%20Salon&query_place_id=ChIJJ3SFMT_oST4R9HjLt4HxFvE
"Prince Fawaz St, Al Khobar Al Shamalia, Al Khobar 34428, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipPS1CZ1Fs1SyQ7KJ8jucPNgr_gyJTtyI39JnDWQ=w408-h405-k-no,26.2904477,50.2086862,ChIJJ3SFMT_oST4R9HjLt4HxFvE,209,2,ar,اسعاره اوفررررر,Alnafea Salon,3.4,https://www.google.com/maps/search/?api=1&query=Alnafea%20Salon&query_place_id=ChIJJ3SFMT_oST4R9HjLt4HxFvE
"Al Tadamun Al Arabi, Mishrifah, Jeddah 23463, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipPcKTtW2ftH7BsofuouiipbXVlE1_-gqWj8Oxud=w408-h306-k-no,21.5440199,39.2071219,ChIJ4xU9jzzRwxUR3pgcmRIEy1M,257,5,ar,استشوار حلو,Rubi Beauty Salon,4.3,https://www.google.com/maps/search/?api=1&query=Rubi%20Beauty%20Salon&query_place_id=ChIJ4xU9jzzRwxUR3pgcmRIEy1M
"Al Tadamun Al Arabi, Mishrifah, Jeddah 23463, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipPcKTtW2ftH7BsofuouiipbXVlE1_-gqWj8Oxud=w408-h306-k-no,21.5440199,39.2071219,ChIJ4xU9jzzRwxUR3pgcmRIEy1M,257,5,ar,استشوار حلو,Rubi Beauty Salon,4.3,https://www.google.com/maps/search/?api=1&query=Rubi%20Beauty%20Salon&query_place_id=ChIJ4xU9jzzRwxUR3pgcmRIEy1M
"6692 King Faisal Ibn Abd Al Aziz, Al Rakah Al Janubiyah, Al Khobar 34226, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipMne364FJe1FMFt_lRnx4BCI9bpTi55U_3Y0sXW=w408-h408-k-no,26.3539474,50.2091942,ChIJDS3NeDPvST4RUN49XXD1esU,270,1,ar,"استقبال سيء من الموظفات
عدم الرد على الهاتف
تعامل سيء جدا جدا
مايلبسون قلفزات ولا يوجد لديهم مناديل
دورات المياه سيئه
رائحة الاكل والتدخين ماليه المكان
هذا والاهل زبونه عندهم من 5 سنوات",Joelle's Elegance,3.8,https://www.google.com/maps/search/?api=1&query=Joelle's%20Elegance&query_place_id=ChIJDS3NeDPvST4RUN49XXD1esU
"6692 King Faisal Ibn Abd Al Aziz, Al Rakah Al Janubiyah, Al Khobar 34226, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipMne364FJe1FMFt_lRnx4BCI9bpTi55U_3Y0sXW=w408-h408-k-no,26.3539474,50.2091942,ChIJDS3NeDPvST4RUN49XXD1esU,270,1,ar,"استقبال سيء من الموظفات
عدم الرد على الهاتف
تعامل سيء جدا جدا
مايلبسون قلفزات ولا يوجد لديهم مناديل
دورات المياه سيئه
رائحة الاكل والتدخين ماليه المكان
هذا والاهل زبونه عندهم من 5 سنوات",Joelle's Elegance,3.8,https://www.google.com/maps/search/?api=1&query=Joelle's%20Elegance&query_place_id=ChIJDS3NeDPvST4RUN49XXD1esU
"Prince Mohammed Bin Abdulaziz St, Al Andalus, Jeddah 23322, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipMt5D9KoeMr70tblYFVGCfhcLjKGxk3NEEqkBj4=w408-h544-k-no,21.5471923,39.1379589,ChIJxUwnXybFwxURrOdg7yb4rBM,851,5,ar,"اول مره اجيهم وعملت بكيج السهره كان خيال لا مكياج ولا تسريحه اعتمدو عليا الشمالي بالشعر كان متقن ماشاءلله والميك اب عند رقيه كان تحفه سوت الي طلبته واحلا بعد",The Parlor Salon,3.9,https://www.google.com/maps/search/?api=1&query=The%20Parlor%20Salon&query_place_id=ChIJxUwnXybFwxURrOdg7yb4rBM
"Prince Mohammed Bin Abdulaziz St, Al Andalus, Jeddah 23322, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipMt5D9KoeMr70tblYFVGCfhcLjKGxk3NEEqkBj4=w408-h544-k-no,21.5471923,39.1379589,ChIJxUwnXybFwxURrOdg7yb4rBM,851,5,ar,"اول مره اجيهم وعملت بكيج السهره كان خيال لا مكياج ولا تسريحه اعتمدو عليا الشمالي بالشعر كان متقن ماشاءلله والميك اب عند رقيه كان تحفه سوت الي طلبته واحلا بعد",The Parlor Salon,3.9,https://www.google.com/maps/search/?api=1&query=The%20Parlor%20Salon&query_place_id=ChIJxUwnXybFwxURrOdg7yb4rBM
"7418 King Fahd Rd، 4354, Riyadh 12331, Saudi Arabia",Nail salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipP8Nwh8iPub5zreavsH4yKheHqGrGyYCJ-VCCAh=w408-h544-k-no,24.7011983,46.6770194,ChIJIWqVGvIDLz4RmBvFXzkesyc,243,5,ar,اول مكان يجي ببالي اذا بسوي nail extensions الشغل ممتاز والعاملات نفسياتهم حلوه بالذات Joyce🤍🤍,Stellar Beauty Salon,4.3,https://www.google.com/maps/search/?api=1&query=Stellar%20Beauty%20Salon&query_place_id=ChIJIWqVGvIDLz4RmBvFXzkesyc
"7418 King Fahd Rd، 4354, Riyadh 12331, Saudi Arabia",Nail salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipP8Nwh8iPub5zreavsH4yKheHqGrGyYCJ-VCCAh=w408-h544-k-no,24.7011983,46.6770194,ChIJIWqVGvIDLz4RmBvFXzkesyc,243,5,ar,اول مكان يجي ببالي اذا بسوي nail extensions الشغل ممتاز والعاملات نفسياتهم حلوه بالذات Joyce🤍🤍,Stellar Beauty Salon,4.3,https://www.google.com/maps/search/?api=1&query=Stellar%20Beauty%20Salon&query_place_id=ChIJIWqVGvIDLz4RmBvFXzkesyc
"مكتبة حريضة جدة شارع الاربعين، الهدف, Aziziyah, Jeddah 23341, Saudi Arabia",Hair salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipNT9eEjNCIAfW4hkuTcR3kSn-p3ozaLLjABDQra=w408-h544-k-no,21.55863,39.2130573,ChIJbdqI8rzRwxURce7WcaaqyOc,117,5,ar,الحلاقين نظاف وذوق ومهنيين 👍,Night Salon Men Care,4.1,https://www.google.com/maps/search/?api=1&query=Night%20Salon%20Men%20Care&query_place_id=ChIJbdqI8rzRwxURce7WcaaqyOc
"مكتبة حريضة جدة شارع الاربعين، الهدف, Aziziyah, Jeddah 23341, Saudi Arabia",Hair salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipNT9eEjNCIAfW4hkuTcR3kSn-p3ozaLLjABDQra=w408-h544-k-no,21.55863,39.2130573,ChIJbdqI8rzRwxURce7WcaaqyOc,117,5,ar,الحلاقين نظاف وذوق ومهنيين 👍,Night Salon Men Care,4.1,https://www.google.com/maps/search/?api=1&query=Night%20Salon%20Men%20Care&query_place_id=ChIJbdqI8rzRwxURce7WcaaqyOc
"75WX+9W8, Al Aqrabiyah, Al Khobar 34446, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipMkv4QF1XlzmItuHxvjPJr3crHi-GDR-5ZdH0vO=w408-h544-k-no,26.2959125,50.1998281,ChIJwfUPXA3pST4RZ2Lw9gKUAfw,187,5,ar,الشغل والخدمه والعاملات رائعين والمحل نظيف جدا انصح فيه من جد راقي راقي بالمكان والمعامله والعاملات شكرا,L’impossible Salon & Spa صالون المستحيل,4.1,https://www.google.com/maps/search/?api=1&query=L%E2%80%99impossible%20Salon%20%26%20Spa%20%D8%B5%D8%A7%D9%84%D9%88%D9%86%20%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%AD%D9%8A%D9%84&query_place_id=ChIJwfUPXA3pST4RZ2Lw9gKUAfw
"75WX+9W8, Al Aqrabiyah, Al Khobar 34446, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipMkv4QF1XlzmItuHxvjPJr3crHi-GDR-5ZdH0vO=w408-h544-k-no,26.2959125,50.1998281,ChIJwfUPXA3pST4RZ2Lw9gKUAfw,187,5,ar,الشغل والخدمه والعاملات رائعين والمحل نظيف جدا انصح فيه من جد راقي راقي بالمكان والمعامله والعاملات شكرا,L’impossible Salon & Spa صالون المستحيل,4.1,https://www.google.com/maps/search/?api=1&query=L%E2%80%99impossible%20Salon%20%26%20Spa%20%D8%B5%D8%A7%D9%84%D9%88%D9%86%20%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%AD%D9%8A%D9%84&query_place_id=ChIJwfUPXA3pST4RZ2Lw9gKUAfw
"Prince Nayef St, 8206 الامير نايف، الخبر الشمالية، الخبر 34426 2976 24th, Al Khobar Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipP3576D7psW7Qgy6ZgcE3TSDgRGTLuDvzofgZSI=w408-h306-k-no,26.2988923,50.2117313,ChIJuTqzPUfpST4R-gHG_rQmG6o,220,5,ar,"الشكر لكم على افضل تعامل واخص بالشكر الأخت بشرى و الاخت رنا والاخت اسماء الله يسعدهم يارب",Lama Beauty Salon-صالون لمى,4.2,https://www.google.com/maps/search/?api=1&query=Lama%20Beauty%20Salon-%D8%B5%D8%A7%D9%84%D9%88%D9%86%20%D9%84%D9%85%D9%89&query_place_id=ChIJuTqzPUfpST4R-gHG_rQmG6o
"Prince Nayef St, 8206 الامير نايف، الخبر الشمالية، الخبر 34426 2976 24th, Al Khobar Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipP3576D7psW7Qgy6ZgcE3TSDgRGTLuDvzofgZSI=w408-h306-k-no,26.2988923,50.2117313,ChIJuTqzPUfpST4R-gHG_rQmG6o,220,5,ar,"الشكر لكم على افضل تعامل واخص بالشكر الأخت بشرى و الاخت رنا والاخت اسماء الله يسعدهم يارب",Lama Beauty Salon-صالون لمى,4.2,https://www.google.com/maps/search/?api=1&query=Lama%20Beauty%20Salon-%D8%B5%D8%A7%D9%84%D9%88%D9%86%20%D9%84%D9%85%D9%89&query_place_id=ChIJuTqzPUfpST4R-gHG_rQmG6o
"شارع الولادة, Al-Hamra'a, Jeddah 23324, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipMWSrfdxB-gl7BeU5vWwwUQxt47Bq7aKxQD6WPn=w408-h428-k-no,21.538941,39.1755596,ChIJC1vXF2LPwxURmGbdPr1GFiA,143,5,ar,"الاداره كلها تغيرت والموظفات مشاءالله شغلهم خيااال ومرتب بصراحه جيت بسوي خدمة طلعت وأنا مسويه ٣ خدمات للامانه يستحق الزيارة ويصير صالوني المفضل",Beauty elegance salon,4.2,https://www.google.com/maps/search/?api=1&query=Beauty%20elegance%20salon&query_place_id=ChIJC1vXF2LPwxURmGbdPr1GFiA
"شارع الولادة, Al-Hamra'a, Jeddah 23324, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipMWSrfdxB-gl7BeU5vWwwUQxt47Bq7aKxQD6WPn=w408-h428-k-no,21.538941,39.1755596,ChIJC1vXF2LPwxURmGbdPr1GFiA,143,5,ar,"الاداره كلها تغيرت والموظفات مشاءالله شغلهم خيااال ومرتب بصراحه جيت بسوي خدمة طلعت وأنا مسويه ٣ خدمات للامانه يستحق الزيارة ويصير صالوني المفضل",Beauty elegance salon,4.2,https://www.google.com/maps/search/?api=1&query=Beauty%20elegance%20salon&query_place_id=ChIJC1vXF2LPwxURmGbdPr1GFiA
"Abi Bakr As Siddiq Rd, At Taawun, Riyadh 12477, Saudi Arabia",Beauty salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipO3NBlns-0kl1_GAfIELNSm7seLIDHOnS6ASiUw=w425-h240-k-no,24.7759942,46.687773,ChIJ1THQb379Lj4RakqjMKy1p1M,223,5,ar,الاخصائية سوسن كانت رائعة في تصفيف الشعر والسيشوار..وسيكون لي زيارة قادمة بإذن الله,صالون ناش NASH Salon,4.6,https://www.google.com/maps/search/?api=1&query=%D8%B5%D8%A7%D9%84%D9%88%D9%86%20%D9%86%D8%A7%D8%B4%20NASH%20Salon&query_place_id=ChIJ1THQb379Lj4RakqjMKy1p1M
"Abi Bakr As Siddiq Rd, At Taawun, Riyadh 12477, Saudi Arabia",Beauty salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipO3NBlns-0kl1_GAfIELNSm7seLIDHOnS6ASiUw=w425-h240-k-no,24.7759942,46.687773,ChIJ1THQb379Lj4RakqjMKy1p1M,223,5,ar,الاخصائية سوسن كانت رائعة في تصفيف الشعر والسيشوار..وسيكون لي زيارة قادمة بإذن الله,صالون ناش NASH Salon,4.6,https://www.google.com/maps/search/?api=1&query=%D8%B5%D8%A7%D9%84%D9%88%D9%86%20%D9%86%D8%A7%D8%B4%20NASH%20Salon&query_place_id=ChIJ1THQb379Lj4RakqjMKy1p1M
"Ibrahim Al Jaffali, Al Andalus, Jeddah 23325, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipOl_GoeUIi1vpbU59e7eqqkQIN20r5skGa3dlM=w408-h725-k-no,21.5431489,39.1712845,ChIJnV0nk2XRwxURTplW2f6fAnE,368,5,ar,الاخصائيه امال حقيقي فنانه في الاكستنشن و كمان فرح جدا ممتازة تعامل راقي,Shade Beauty Center,4,https://www.google.com/maps/search/?api=1&query=Shade%20Beauty%20Center&query_place_id=ChIJnV0nk2XRwxURTplW2f6fAnE
"Ibrahim Al Jaffali, Al Andalus, Jeddah 23325, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipOl_GoeUIi1vpbU59e7eqqkQIN20r5skGa3dlM=w408-h725-k-no,21.5431489,39.1712845,ChIJnV0nk2XRwxURTplW2f6fAnE,368,5,ar,الاخصائيه امال حقيقي فنانه في الاكستنشن و كمان فرح جدا ممتازة تعامل راقي,Shade Beauty Center,4,https://www.google.com/maps/search/?api=1&query=Shade%20Beauty%20Center&query_place_id=ChIJnV0nk2XRwxURTplW2f6fAnE
"King Abdul Aziz Rd, Ash Shati, Jeddah 23612, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipNBYgXCxROH_l-3Yc5ZtGYPxplRrn7QTs1XO5Wv=w408-h725-k-no,21.6288009,39.1095267,ChIJCdAQ-lbbwxURoJQkDVYwWds,187,5,ar,"الاستقبال و الاحترافية و ابتسامة الشباب تستاهل ١٠ نجوم",BAMBINI kids salon RSM | بامبيني صالون أطفال - رد سي مول‎,4.4,https://www.google.com/maps/search/?api=1&query=BAMBINI%20kids%20salon%20RSM%20%7C%20%D8%A8%D8%A7%D9%85%D8%A8%D9%8A%D9%86%D9%8A%20%D8%B5%D8%A7%D9%84%D9%88%D9%86%20%D8%A3%D8%B7%D9%81%D8%A7%D9%84%20-%20%D8%B1%D8%AF%20%D8%B3%D9%8A%20%D9%85%D9%88%D9%84%E2%80%8E&query_place_id=ChIJCdAQ-lbbwxURoJQkDVYwWds
